"date","Month_Year","Year","BNF_Section","BNF_Section_Code","items","actual_cost","BNF_Chapter","BNF_Chapter_Code","Area"
2019-03-01,"March-2019",2019,"Two Piece Ostomy Systems","2394",34,2438.96,"Stoma Appliances","23","NHS Crawley CCG"
2018-04-01,"April-2018",2018,"Urostomy Bags","2396",23,3464.91,"Stoma Appliances","23","NHS Crawley CCG"
2018-05-01,"May-2018",2018,"Urostomy Bags","2396",32,4360.81,"Stoma Appliances","23","NHS Crawley CCG"
2018-06-01,"June-2018",2018,"Urostomy Bags","2396",27,4643.25,"Stoma Appliances","23","NHS Crawley CCG"
2018-07-01,"July-2018",2018,"Urostomy Bags","2396",23,3808.44,"Stoma Appliances","23","NHS Crawley CCG"
2018-08-01,"August-2018",2018,"Urostomy Bags","2396",30,5308.09,"Stoma Appliances","23","NHS Crawley CCG"
2018-09-01,"September-2018",2018,"Urostomy Bags","2396",23,3763.88,"Stoma Appliances","23","NHS Crawley CCG"
2018-10-01,"October-2018",2018,"Urostomy Bags","2396",25,4560.05,"Stoma Appliances","23","NHS Crawley CCG"
2018-11-01,"November-2018",2018,"Urostomy Bags","2396",29,4914.63,"Stoma Appliances","23","NHS Crawley CCG"
2018-12-01,"December-2018",2018,"Urostomy Bags","2396",29,5397.55,"Stoma Appliances","23","NHS Crawley CCG"
2019-01-01,"January-2019",2019,"Urostomy Bags","2396",26,4404.04,"Stoma Appliances","23","NHS Crawley CCG"
2019-02-01,"February-2019",2019,"Urostomy Bags","2396",28,5379.95,"Stoma Appliances","23","NHS Crawley CCG"
2019-03-01,"March-2019",2019,"Urostomy Bags","2396",26,4490.49,"Stoma Appliances","23","NHS Crawley CCG"
2018-04-01,"April-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1057,7740.82,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1131,7443.9,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",978,6263.08,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1061,7810.24,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",973,5988.05,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1013,6764.96,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1082,7746.94,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1054,8632.55,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1112,7052.85,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1114,8451.49,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",965,7058.85,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",1046,6527.59,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",770,17709.81,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",806,19387.89,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",750,17332.07,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",793,18286.39,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",784,18902.44,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",807,16449.73,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",815,23458.05,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",795,18600.7,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",800,19767.67,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Antispasmodics & Other drugs altering Gut Motility","0102",837,18796.4,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Antispasmodics & Other drugs altering Gut Motility","0102",708,19455.99,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Antispasmodics & Other drugs altering Gut Motility","0102",751,18911.53,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15363,29887.59,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",16123,32165.74,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15608,29197.43,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15668,31191.96,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15677,34575.09,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15097,32156.46,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",16152,35664.62,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",15622,33853.05,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",16077,33851.48,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Antisecretory Drugs & Mucosal Protectants","0103",16319,34096.79,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Antisecretory Drugs & Mucosal Protectants","0103",14510,30426.44,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Antisecretory Drugs & Mucosal Protectants","0103",15861,34765.25,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Acute Diarrhoea","0104",447,2152.46,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Acute Diarrhoea","0104",541,2426.31,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Acute Diarrhoea","0104",508,2320.9,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Acute Diarrhoea","0104",537,2506.41,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Acute Diarrhoea","0104",546,2826.03,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Acute Diarrhoea","0104",487,2543.25,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Acute Diarrhoea","0104",501,2488.51,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Acute Diarrhoea","0104",488,2317.21,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Acute Diarrhoea","0104",495,2344.34,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Acute Diarrhoea","0104",489,2352.68,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Acute Diarrhoea","0104",433,2075.63,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Acute Diarrhoea","0104",507,2400.07,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Chronic Bowel Disorders","0105",804,43193.99,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Chronic Bowel Disorders","0105",832,43277.42,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Chronic Bowel Disorders","0105",813,42551.79,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Chronic Bowel Disorders","0105",772,41302.5,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Chronic Bowel Disorders","0105",816,42515.51,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Chronic Bowel Disorders","0105",742,39831.41,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Chronic Bowel Disorders","0105",770,39615.49,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Chronic Bowel Disorders","0105",786,42554.56,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Chronic Bowel Disorders","0105",806,42760.06,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Chronic Bowel Disorders","0105",856,45632.85,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Chronic Bowel Disorders","0105",712,39440.53,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Chronic Bowel Disorders","0105",813,43639.55,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Laxatives","0106",5253,26934.37,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Laxatives","0106",5608,27725.43,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Laxatives","0106",5156,26756.15,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Laxatives","0106",5506,28584.54,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Laxatives","0106",5201,26506.46,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Laxatives","0106",5079,26101.57,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Laxatives","0106",5670,29509.35,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Laxatives","0106",5312,27898.99,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Laxatives","0106",5209,27598.47,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Laxatives","0106",5261,28139.23,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Laxatives","0106",4723,24407.29,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Laxatives","0106",5158,27465.8,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",359,3023.85,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",357,2259.35,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",362,2617.19,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",327,1837.94,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",329,2460.6,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",313,2371.8,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",371,2757.81,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",349,2555.85,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",319,3521.48,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Local Prepn for Anal & Rectal Disorders","0107",352,2601.77,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Local Prepn for Anal & Rectal Disorders","0107",320,2582.54,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Local Prepn for Anal & Rectal Disorders","0107",334,2398.04,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Drugs Affecting Intestinal Secretions","0109",190,11426.05,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Drugs Affecting Intestinal Secretions","0109",195,11007.95,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Drugs Affecting Intestinal Secretions","0109",174,9884.56,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Drugs Affecting Intestinal Secretions","0109",214,12115.81,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Drugs Affecting Intestinal Secretions","0109",194,11599.56,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Drugs Affecting Intestinal Secretions","0109",179,10294.1,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Drugs Affecting Intestinal Secretions","0109",191,10993.33,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Drugs Affecting Intestinal Secretions","0109",237,13372.84,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Drugs Affecting Intestinal Secretions","0109",210,11641.93,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Drugs Affecting Intestinal Secretions","0109",211,11669.57,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Drugs Affecting Intestinal Secretions","0109",188,10072.3,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Drugs Affecting Intestinal Secretions","0109",206,12063.45,"Gastro-Intestinal System","01","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Positive Inotropic Drugs","0201",833,1615.26,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Positive Inotropic Drugs","0201",847,1604.24,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Positive Inotropic Drugs","0201",826,1555,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Positive Inotropic Drugs","0201",863,1520.13,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Positive Inotropic Drugs","0201",835,1663.95,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Positive Inotropic Drugs","0201",790,1548.12,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Positive Inotropic Drugs","0201",829,1879.4,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Positive Inotropic Drugs","0201",789,1598.86,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Positive Inotropic Drugs","0201",834,1676.82,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Positive Inotropic Drugs","0201",822,1473.4,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Positive Inotropic Drugs","0201",728,1305.98,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Positive Inotropic Drugs","0201",772,1413.21,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Diuretics","0202",7546,14281.66,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Diuretics","0202",7892,13946.71,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Diuretics","0202",7594,14178.07,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Diuretics","0202",7690,13656.77,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-08-01,"August-2018",2018,"Diuretics","0202",7610,14796.63,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-09-01,"September-2018",2018,"Diuretics","0202",6925,13313.68,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-10-01,"October-2018",2018,"Diuretics","0202",7585,17339.69,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-11-01,"November-2018",2018,"Diuretics","0202",7210,18619.79,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-12-01,"December-2018",2018,"Diuretics","0202",7484,19372.34,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-01-01,"January-2019",2019,"Diuretics","0202",7633,18966.04,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-02-01,"February-2019",2019,"Diuretics","0202",6663,15803.91,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2019-03-01,"March-2019",2019,"Diuretics","0202",7207,15797.01,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-04-01,"April-2018",2018,"Anti-Arrhythmic Drugs","0203",234,3219.67,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-05-01,"May-2018",2018,"Anti-Arrhythmic Drugs","0203",264,3816.59,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-06-01,"June-2018",2018,"Anti-Arrhythmic Drugs","0203",249,3951.23,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
2018-07-01,"July-2018",2018,"Anti-Arrhythmic Drugs","0203",247,2577.07,"Cardiovascular System","02","NHS Horsham And Mid Sussex CCG"
